,Date,00:00-09:00,09:00-18:00,18:00-00:00,day_of_the_week
820,2023-08-19,7.52,111.48,4.0,5
821,2023-08-20,8.0,102.0,4.0,6
822,2023-08-21,7.0,107.0,4.0,0
823,2023-08-22,7.42,107.58,4.0,1
824,2023-08-23,7.41,106.59,4.0,2
825,2023-08-24,6.39,107.61,4.0,3
826,2023-08-25,6.39,106.61,4.0,4
827,2023-08-26,7.0,109.38,3.62,5
828,2023-08-27,7.34,103.66,1.0,6
829,2023-08-28,2.0,84.0,2.0,0
830,2023-08-29,0.6,14.4,1.0,1
831,2023-08-30,7.0,83.0,2.0,2
832,2023-08-31,7.0,103.0,3.0,3
833,2023-09-01,6.92,105.08,3.0,4
834,2023-09-02,7.0,105.89,3.11,5
835,2023-09-03,6.0,107.0,3.0,6
836,2023-09-04,5.88,102.12,3.0,0
837,2023-09-05,5.87,110.0,2.13,1
838,2023-09-06,6.0,105.0,3.0,2
839,2023-09-07,5.84,103.16,3.0,3
840,2023-09-08,5.0,102.0,2.0,4
841,2023-09-09,5.83,99.17,2.0,5
842,2023-09-10,5.82,101.18,2.0,6
843,2023-09-11,5.0,102.0,2.0,0
844,2023-09-12,5.82,101.18,2.0,1
845,2023-09-13,5.0,71.0,1.0,2
846,2023-09-14,4.0,76.0,1.0,3
847,2023-09-15,2.0,89.0,1.0,4
848,2023-09-16,2.0,58.0,2.0,5
849,2023-09-17,4.8,76.2,2.0,6
850,2023-09-18,3.8,67.2,0.0,0
851,2023-09-19,3.8,83.0,1.2,1
852,2023-09-20,2.8,41.2,1.0,2
853,2023-09-21,2.8,50.2,0.0,3
854,2023-09-22,2.0,54.0,0.0,4
855,2023-09-23,2.0,75.0,1.0,5
856,2023-09-24,4.0,89.0,1.0,6
857,2023-09-25,3.79,86.21,1.0,0
858,2023-09-26,3.0,88.0,1.0,1
859,2023-09-27,4.0,51.74,0.26,2
860,2023-09-28,3.74,82.26,1.0,3
861,2023-09-29,3.73,86.27,0.0,4
862,2023-09-30,4.0,85.0,1.0,5
863,2023-10-01,3.0,81.0,0.0,6
864,2023-10-02,3.72,82.28,1.0,0
865,2023-10-03,3.0,83.0,0.0,1
866,2023-10-04,3.0,82.0,0.0,2
867,2023-10-05,2.72,57.28,0.0,3
868,2023-10-06,3.72,78.28,0.0,4
869,2023-10-07,3.0,75.0,1.0,5
870,2023-10-08,2.71,76.29,1.0,6
871,2023-10-09,2.0,75.0,0.0,0
872,2023-10-10,2.71,75.29,0.0,1
873,2023-10-11,2.71,74.29,0.0,2
874,2023-10-12,2.69,74.31,0.0,3
875,2023-10-13,2.68,68.32,0.0,4
876,2023-10-14,0.0,0.0,0.0,5
877,2023-10-15,0.0,0.0,0.0,6
878,2023-10-16,0.0,30.0,0.0,0
879,2023-10-17,2.0,72.0,0.0,1
880,2023-10-18,2.0,34.0,0.0,2
881,2023-10-19,1.64,51.36,0.0,3
882,2023-10-20,1.0,28.0,0.0,4
883,2023-10-21,1.0,38.0,0.0,5
884,2023-10-22,2.0,58.64,0.36,6
885,2023-10-23,1.0,59.0,1.0,0
886,2023-10-24,1.0,28.0,0.0,1
887,2023-10-25,1.0,46.0,0.0,2
888,2023-10-26,2.0,51.0,0.0,3
889,2023-10-27,0.0,37.0,0.0,4
890,2023-10-28,1.62,48.38,0.0,5
891,2023-10-29,6.0,57.0,0.0,6
892,2023-10-30,5.62,44.38,0.0,0
893,2023-10-31,3.0,41.0,0.0,1
894,2023-11-01,3.0,20.0,0.0,2
895,2023-11-02,2.0,35.0,0.0,3
896,2023-11-03,4.0,39.0,0.0,4
897,2023-11-04,4.5,47.5,0.0,5
898,2023-11-05,2.0,42.0,0.0,6
899,2023-11-06,5.0,46.0,0.0,0
900,2023-11-07,1.0,8.0,0.0,1
901,2023-11-08,4.49,54.51,0.0,2
902,2023-11-09,4.48,42.52,0.0,3
903,2023-11-10,2.0,29.0,0.0,4
904,2023-11-11,4.47,47.53,0.0,5
905,2023-11-12,1.0,24.0,0.0,6
