,Date,00:00-09:00,09:00-18:00,18:00-00:00,day_of_the_week
602,2022-08-25,71.9,24.0,50.0,3
603,2022-08-26,72.91,22.0,50.09,4
604,2022-08-27,72.91,10.0,50.09,5
605,2022-08-28,71.91,9.09,50.0,6
606,2022-08-29,74.0,102.0,53.91,0
607,2022-08-30,75.0,129.0,52.91,1
608,2022-08-31,72.91,81.09,53.0,2
609,2022-09-01,73.0,120.0,53.0,3
610,2022-09-02,72.91,82.09,53.0,4
611,2022-09-03,74.0,29.0,50.0,5
612,2022-09-04,79.0,25.91,49.09,6
613,2022-09-05,72.0,138.17,56.83,0
614,2022-09-06,73.91,111.16,57.84,1
615,2022-09-07,73.92,122.16,56.92,2
616,2022-09-08,77.0,139.08,55.92,3
617,2022-09-09,75.0,117.08,56.92,4
618,2022-09-10,72.92,5.0,50.0,5
619,2022-09-11,71.92,5.08,50.92,6
620,2022-09-12,73.0,108.0,53.0,0
621,2022-09-13,72.92,110.15,58.85,1
622,2022-09-14,72.92,113.08,55.92,2
623,2022-09-15,78.0,142.07,56.93,3
624,2022-09-16,75.0,98.0,55.0,4
625,2022-09-17,74.92,11.0,50.08,5
626,2022-09-18,72.92,4.0,51.07,6
627,2022-09-19,73.07,58.0,53.0,0
628,2022-09-20,73.0,51.0,54.0,1
629,2022-09-21,73.93,19.06,53.0,2
630,2022-09-22,73.94,27.0,54.0,3
631,2022-09-23,74.0,12.99,52.0,4
632,2022-09-24,73.95,23.04,53.0,5
633,2022-09-25,78.0,29.96,52.04,6
634,2022-09-26,78.0,61.03,53.0,0
635,2022-09-27,75.0,36.0,54.0,1
636,2022-09-28,75.97,30.03,55.0,2
637,2022-09-29,74.97,41.03,54.0,3
638,2022-09-30,75.97,38.02,54.99,4
639,2022-10-01,76.0,16.99,52.0,5
640,2022-10-02,75.01,11.0,52.99,6
641,2022-10-03,75.0,51.0,54.0,0
642,2022-10-04,74.99,59.99,55.0,1
643,2022-10-05,75.03,38.95,54.05,2
644,2022-10-06,75.03,35.97,55.98,3
645,2022-10-07,75.0,30.94,52.0,4
646,2022-10-08,74.06,13.94,52.0,5
647,2022-10-09,76.0,15.06,51.94,6
648,2022-10-10,75.06,29.94,53.0,0
649,2022-10-11,75.06,45.87,55.13,1
650,2022-10-12,76.06,48.94,55.0,2
651,2022-10-13,78.99,61.0,54.07,3
652,2022-10-14,76.99,18.08,53.0,4
653,2022-10-15,76.08,9.92,53.0,5
654,2022-10-16,76.92,14.0,53.08,6
655,2022-10-17,77.99,33.0,54.09,0
656,2022-10-18,78.0,46.99,55.0,1
657,2022-10-19,77.0,38.0,54.1,2
658,2022-10-20,80.0,30.0,55.0,3
659,2022-10-21,76.1,39.9,54.1,4
660,2022-10-22,75.1,26.0,52.9,5
661,2022-10-23,76.99,20.0,53.0,6
662,2022-10-24,77.0,43.0,55.0,0
663,2022-10-25,76.11,47.89,54.99,1
664,2022-10-26,78.0,58.88,57.0,2
665,2022-10-27,77.0,52.87,55.13,3
666,2022-10-28,78.0,38.0,55.0,4
667,2022-10-29,76.13,14.87,53.13,5
668,2022-10-30,80.13,20.87,54.0,6
669,2022-10-31,71.13,24.0,53.87,0
670,2022-11-01,71.13,24.87,53.13,1
671,2022-11-02,75.0,57.0,55.13,2
672,2022-11-03,72.14,62.86,54.0,3
673,2022-11-04,76.14,66.86,55.0,4
674,2022-11-05,73.0,36.86,52.0,5
675,2022-11-06,72.14,20.86,53.0,6
676,2022-11-07,71.0,50.86,54.0,0
677,2022-11-08,71.14,51.86,53.99,1
678,2022-11-09,72.0,65.0,53.0,2
679,2022-11-10,74.0,89.0,53.15,3
680,2022-11-11,73.15,68.84,52.16,4
681,2022-11-12,72.0,40.0,51.16,5
682,2022-11-13,71.16,28.84,51.16,6
683,2022-11-14,74.99,69.17,54.83,0
684,2022-11-15,74.0,129.99,87.81,1
685,2022-11-16,120.0,80.0,54.19,2
686,2022-11-17,86.0,62.0,58.0,3
687,2022-11-18,93.0,59.0,58.0,4
688,2022-11-19,94.19,76.81,73.0,5
689,2022-11-20,128.0,42.0,64.0,6
690,2022-11-21,130.0,65.0,71.0,0
691,2022-11-22,120.0,140.81,89.19,1
692,2022-11-23,132.19,65.81,68.0,2
693,2022-11-24,122.0,62.0,64.0,3
694,2022-11-25,127.0,121.0,69.0,4
695,2022-11-26,131.0,90.81,89.19,5
696,2022-11-27,126.0,43.0,64.0,6
697,2022-11-28,137.62,142.38,74.0,0
698,2022-11-29,130.0,96.8,74.0,1
699,2022-11-30,131.99,96.0,73.0,2
700,2022-12-01,133.0,104.81,67.19,3
701,2022-12-02,127.0,150.79,77.99,4
702,2022-12-03,128.21,124.78,89.0,5
703,2022-12-04,130.0,97.99,84.74,6
704,2022-12-05,127.99,98.0,82.0,0
705,2022-12-06,132.0,68.0,64.0,1
706,2022-12-07,118.75,97.25,68.75,2
707,2022-12-08,121.0,97.0,86.0,3
708,2022-12-09,125.0,100.0,70.0,4
709,2022-12-10,106.0,80.0,77.0,5
710,2022-12-11,106.0,68.0,84.0,6
711,2022-12-12,144.0,118.26,81.0,0
712,2022-12-13,135.0,174.0,83.0,1
713,2022-12-14,126.74,167.25,84.0,2
714,2022-12-15,131.0,161.0,73.26,3
715,2022-12-16,124.0,127.0,81.0,4
716,2022-12-17,119.0,63.0,77.0,5
717,2022-12-18,128.0,90.0,71.75,6
718,2022-12-19,136.49,123.26,80.25,0
719,2022-12-20,123.75,126.25,78.0,1
720,2022-12-21,142.25,179.74,87.26,2
721,2022-12-22,135.0,84.26,73.0,3
722,2022-12-23,118.0,105.0,66.0,4
723,2022-12-24,114.0,71.0,74.74,5
724,2022-12-25,115.0,63.0,69.0,6
725,2022-12-26,114.0,70.0,63.99,0
726,2022-12-27,96.0,133.0,89.0,1
727,2022-12-28,132.72,79.27,66.0,2
728,2022-12-29,131.72,107.28,90.99,3
729,2022-12-30,130.29,87.0,54.0,4
730,2022-12-31,75.71,33.29,52.7,5
731,2023-01-01,75.3,32.7,52.3,6
732,2023-01-02,77.0,152.71,56.59,0
733,2023-01-03,79.71,139.29,55.0,1
734,2023-01-04,78.0,103.0,54.3,2
735,2023-01-05,80.71,164.28,56.0,3
736,2023-01-06,76.69,59.0,52.31,4
737,2023-01-07,75.31,56.69,52.31,5
738,2023-01-08,75.0,41.0,52.31,6
739,2023-01-09,79.0,173.7,59.3,0
740,2023-01-10,76.31,126.39,58.3,1
741,2023-01-11,79.38,156.62,58.0,2
742,2023-01-12,81.69,127.31,57.0,3
743,2023-01-13,81.68,165.31,77.0,4
744,2023-01-14,95.99,29.0,60.0,5
745,2023-01-15,97.33,78.67,66.0,6
746,2023-01-16,99.0,177.0,58.0,0
747,2023-01-17,76.67,166.0,56.0,1
748,2023-01-18,78.0,159.0,58.0,2
749,2023-01-19,79.67,159.33,60.0,3
750,2023-01-20,80.34,227.0,65.33,4
751,2023-01-21,98.33,37.67,71.0,5
752,2023-01-22,119.33,61.67,82.0,6
753,2023-01-23,128.67,238.32,59.67,0
754,2023-01-24,78.31,134.69,59.34,1
755,2023-01-25,86.31,176.69,61.0,2
756,2023-01-26,79.66,104.65,61.35,3
757,2023-01-27,82.65,141.34,71.0,4
758,2023-01-28,96.0,70.0,64.0,5
759,2023-01-29,94.65,30.0,64.0,6
760,2023-01-30,102.66,151.0,61.34,0
761,2023-01-31,77.65,145.64,57.71,1
762,2023-02-01,78.29,159.35,59.35,2
763,2023-02-02,81.65,127.35,59.0,3
764,2023-02-03,82.29,96.35,54.0,4
765,2023-02-04,75.0,19.36,52.64,5
766,2023-02-05,75.0,17.64,52.36,6
767,2023-02-06,77.63,131.37,59.36,0
768,2023-02-07,79.63,109.37,56.0,1
769,2023-02-08,77.63,141.37,55.0,2
770,2023-02-09,85.63,153.37,56.36,3
771,2023-02-10,81.27,111.73,69.0,4
772,2023-02-11,96.36,25.64,65.0,5
773,2023-02-12,97.36,37.0,65.0,6
774,2023-02-13,104.63,152.37,58.0,0
775,2023-02-14,78.63,96.37,53.36,1
776,2023-02-15,77.63,93.37,54.0,2
777,2023-02-16,78.27,156.36,54.0,3
778,2023-02-17,78.0,74.0,53.0,4
779,2023-02-18,70.37,20.63,51.37,5
780,2023-02-19,73.0,28.0,51.0,6
781,2023-02-20,80.0,87.37,55.0,0
782,2023-02-21,78.0,125.0,53.0,1
783,2023-02-22,78.62,74.38,54.37,2
784,2023-02-23,77.0,84.0,55.0,3
785,2023-02-24,79.0,88.0,52.38,4
786,2023-02-25,73.38,44.0,51.62,5
787,2023-02-26,72.62,41.0,51.0,6
788,2023-02-27,77.63,119.37,67.0,0
789,2023-02-28,92.0,120.0,55.38,1
790,2023-03-01,78.63,116.37,56.0,2
791,2023-03-02,75.62,108.38,54.0,3
792,2023-03-03,71.62,74.38,54.0,4
793,2023-03-04,68.38,12.62,52.0,5
794,2023-03-05,69.38,9.62,53.0,6
795,2023-03-06,74.62,104.99,55.39,0
796,2023-03-07,72.39,82.22,56.39,1
797,2023-03-08,75.39,68.61,53.0,2
798,2023-03-09,73.61,80.0,53.99,3
799,2023-03-10,70.6,59.0,51.4,4
800,2023-03-11,68.4,22.0,50.0,5
801,2023-03-12,63.41,7.59,50.99,6
802,2023-03-13,64.0,25.0,51.57,0
803,2023-03-14,64.43,98.57,52.43,1
804,2023-03-15,63.43,27.57,52.0,2
805,2023-03-16,63.57,14.43,52.0,3
806,2023-03-17,65.45,19.55,51.45,4
807,2023-03-18,62.45,8.0,50.0,5
808,2023-03-19,67.45,25.55,49.0,6
809,2023-03-20,70.0,132.0,62.99,0
810,2023-03-21,78.0,28.46,51.54,1
811,2023-03-22,62.54,17.99,52.0,2
812,2023-03-23,62.47,16.0,50.53,3
813,2023-03-24,61.47,11.53,51.47,4
814,2023-03-25,61.47,10.52,49.48,5
815,2023-03-26,62.0,5.48,46.0,6
816,2023-03-27,73.0,47.48,48.52,0
817,2023-03-28,70.0,14.0,48.52,1
818,2023-03-29,73.52,45.96,47.0,2
819,2023-03-30,69.0,28.48,49.52,3
820,2023-03-31,69.0,29.0,48.0,4
821,2023-04-01,67.48,3.0,47.52,5
822,2023-04-02,67.52,9.48,48.52,6
823,2023-04-03,68.48,7.52,47.0,0
824,2023-04-04,67.48,43.52,48.0,1
825,2023-04-05,72.52,78.99,50.0,2
826,2023-04-06,72.0,24.49,48.51,3
827,2023-04-07,69.49,5.0,46.51,4
828,2023-04-08,72.51,15.0,47.0,5
829,2023-04-09,66.51,5.49,46.51,6
830,2023-04-10,65.49,2.0,46.0,0
831,2023-04-11,74.0,26.5,48.5,1
832,2023-04-12,69.49,11.51,48.0,2
833,2023-04-13,74.48,103.03,50.49,3
834,2023-04-14,74.49,84.0,55.0,4
835,2023-04-15,98.0,75.0,59.0,5
836,2023-04-16,91.49,7.51,53.0,6
837,2023-04-17,90.0,21.51,46.49,0
838,2023-04-18,66.51,34.0,47.48,1
839,2023-04-19,69.0,8.0,46.0,2
840,2023-04-20,65.0,12.0,46.0,3
841,2023-04-21,64.52,3.0,46.0,4
842,2023-04-22,62.53,0.0,45.47,5
843,2023-04-23,64.0,2.0,44.47,6
844,2023-04-24,70.53,8.0,45.47,0
845,2023-04-25,63.0,6.0,44.47,1
846,2023-04-26,63.53,2.0,45.47,2
847,2023-04-27,62.53,1.0,45.47,3
848,2023-04-28,63.0,1.0,46.0,4
849,2023-04-29,62.53,9.45,45.0,5
850,2023-04-30,63.0,19.55,47.45,6
851,2023-05-01,69.0,27.55,47.45,0
852,2023-05-02,64.55,33.45,47.55,1
853,2023-05-03,65.55,13.0,46.45,2
854,2023-05-04,62.0,7.45,46.0,3
855,2023-05-05,62.55,3.0,44.44,4
856,2023-05-06,61.0,1.0,42.44,5
857,2023-05-07,62.0,0.0,44.0,6
858,2023-05-08,68.0,63.0,50.56,0
859,2023-05-09,61.56,4.0,44.44,1
860,2023-05-10,72.0,32.56,47.0,2
861,2023-05-11,61.56,19.0,47.44,3
862,2023-05-12,66.56,12.0,44.44,4
863,2023-05-13,70.0,36.44,49.0,5
864,2023-05-14,69.0,9.0,44.43,6
865,2023-05-15,62.0,25.0,50.43,0
866,2023-05-16,68.57,32.43,47.0,1
867,2023-05-17,68.99,47.58,47.0,2
868,2023-05-18,63.58,32.0,44.42,3
869,2023-05-19,65.0,33.0,47.0,4
870,2023-05-20,68.58,35.0,46.41,5
871,2023-05-21,66.59,20.41,41.0,6
872,2023-05-22,59.59,21.41,44.59,0
873,2023-05-23,59.59,14.41,47.0,1
874,2023-05-24,59.0,8.41,44.0,2
875,2023-05-25,60.0,39.0,47.41,3
876,2023-05-26,58.0,20.0,41.4,4
877,2023-05-27,58.6,1.4,42.0,5
878,2023-05-28,59.6,1.0,38.4,6
879,2023-05-29,60.6,58.4,52.6,0
880,2023-05-30,59.6,23.0,41.0,1
881,2023-05-31,59.6,23.0,42.0,2
882,2023-06-01,66.6,15.0,46.39,3
883,2023-06-02,59.61,1.0,40.39,4
884,2023-06-03,59.61,2.0,39.0,5
885,2023-06-04,58.62,7.37,46.0,6
886,2023-06-05,68.63,31.37,45.98,0
887,2023-06-06,59.0,29.35,43.99,1
888,2023-06-07,58.66,19.0,42.34,2
889,2023-06-08,59.66,52.34,44.0,3
890,2023-06-09,59.66,22.34,44.0,4
891,2023-06-10,63.66,2.0,40.0,5
892,2023-06-11,59.66,2.0,42.33,6
893,2023-06-12,58.67,41.26,51.74,0
894,2023-06-13,65.74,81.38,50.8,1
895,2023-06-14,60.0,65.17,46.83,2
896,2023-06-15,60.83,41.0,42.17,3
897,2023-06-16,59.83,15.0,44.0,4
898,2023-06-17,59.85,0.0,40.11,5
899,2023-06-18,62.89,0.0,41.0,6
900,2023-06-19,62.0,79.89,45.0,0
901,2023-06-20,61.99,114.99,46.0,1
902,2023-06-21,62.0,83.22,48.83,2
903,2023-06-22,64.0,90.08,55.91,3
904,2023-06-23,65.92,78.99,47.0,4
905,2023-06-24,61.09,11.0,42.9,5
906,2023-06-25,61.1,3.86,40.0,6
907,2023-06-26,63.0,124.86,50.14,0
908,2023-06-27,63.86,106.0,45.0,1
909,2023-06-28,62.7,142.22,45.0,2
910,2023-06-29,63.22,6.0,43.77,3
911,2023-06-30,63.0,3.0,43.0,4
912,2023-07-01,67.9,22.99,47.0,5
913,2023-07-02,62.34,1.0,40.47,6
914,2023-07-03,68.47,77.99,47.0,0
915,2023-07-04,62.0,103.44,43.0,1
916,2023-07-05,63.0,85.56,42.0,2
917,2023-07-06,63.68,96.3,49.0,3
918,2023-07-07,67.7,104.0,44.25,4
919,2023-07-08,62.0,1.75,43.25,5
920,2023-07-09,63.75,0.0,43.25,6
921,2023-07-10,67.0,181.26,47.74,0
922,2023-07-11,64.24,164.24,68.52,1
923,2023-07-12,69.0,132.0,46.76,2
924,2023-07-13,65.0,157.99,54.0,3
925,2023-07-14,66.97,130.0,68.0,4
926,2023-07-15,73.81,2.0,53.18,5
927,2023-07-16,75.82,3.0,55.02,6
928,2023-07-17,83.99,184.98,62.0,0
929,2023-07-18,67.99,164.99,63.98,1
930,2023-07-19,65.99,193.89,52.17,2
931,2023-07-20,65.0,169.91,57.09,3
932,2023-07-21,67.91,156.9,49.19,4
933,2023-07-22,74.98,71.99,49.12,5
934,2023-07-23,73.99,86.84,90.13,6
935,2023-07-24,112.8,176.18,58.99,0
936,2023-07-25,75.94,184.74,53.51,1
937,2023-07-26,72.0,155.0,51.0,2
938,2023-07-27,66.99,89.99,50.28,3
939,2023-07-28,67.99,57.99,54.3,4
940,2023-07-29,71.31,2.0,48.67,5
941,2023-07-30,72.33,5.0,49.62,6
942,2023-07-31,76.32,161.53,58.97,0
943,2023-08-01,77.96,111.99,52.83,1
944,2023-08-02,74.0,131.22,57.56,2
945,2023-08-03,75.0,126.99,54.99,3
946,2023-08-04,72.0,86.0,52.0,4
947,2023-08-05,68.81,15.18,45.0,5
948,2023-08-06,65.0,4.0,43.15,6
949,2023-08-07,66.85,2.0,44.14,0
950,2023-08-08,66.86,14.14,46.0,1
951,2023-08-09,66.86,1.0,45.0,2
952,2023-08-10,66.88,1.0,43.09,3
953,2023-08-11,64.91,1.0,44.98,4
954,2023-08-12,66.0,0.95,44.05,5
955,2023-08-13,67.06,1.0,43.92,6
956,2023-08-14,66.08,0.92,44.0,0
957,2023-08-15,67.08,0.92,45.0,1
958,2023-08-16,68.0,3.0,45.67,2
959,2023-08-17,68.0,2.0,45.54,3
960,2023-08-18,67.46,22.35,46.65,4
961,2023-08-19,69.66,3.0,53.32,5
962,2023-08-20,74.68,6.0,48.0,6
963,2023-08-21,68.71,2.29,50.0,0
964,2023-08-22,71.0,2.0,49.25,1
965,2023-08-23,71.75,2.0,50.23,2
966,2023-08-24,71.77,2.0,50.22,3
967,2023-08-25,69.78,2.0,48.22,4
968,2023-08-26,67.78,2.0,48.2,5
969,2023-08-27,69.8,2.2,51.0,6
970,2023-08-28,79.19,153.8,52.0,0
971,2023-08-29,81.0,83.0,53.0,1
972,2023-08-30,69.93,48.99,53.0,2
973,2023-08-31,69.94,73.95,49.04,3
974,2023-09-01,69.9,53.99,50.11,4
975,2023-09-02,71.11,3.0,49.87,5
976,2023-09-03,73.0,1.13,49.85,6
977,2023-09-04,76.0,143.84,56.15,0
978,2023-09-05,71.0,82.81,57.17,1
979,2023-09-06,72.18,87.81,55.0,2
980,2023-09-07,72.19,105.0,53.79,3
981,2023-09-08,74.79,76.0,72.0,4
982,2023-09-09,98.21,9.77,61.0,5
983,2023-09-10,85.75,6.25,58.75,6
984,2023-09-11,86.0,121.74,56.51,0
985,2023-09-12,73.26,114.74,56.0,1
986,2023-09-13,74.26,81.74,55.0,2
987,2023-09-14,74.26,88.74,55.0,3
988,2023-09-15,77.0,72.75,54.51,4
989,2023-09-16,77.0,21.0,52.0,5
990,2023-09-17,74.0,8.0,50.74,6
991,2023-09-18,76.26,96.74,55.0,0
992,2023-09-19,77.0,104.0,57.0,1
993,2023-09-20,77.0,106.0,55.26,2
994,2023-09-21,79.0,95.0,58.0,3
995,2023-09-22,81.0,116.0,58.0,4
996,2023-09-23,80.0,16.26,54.74,5
997,2023-09-24,77.26,10.73,54.0,6
998,2023-09-25,78.27,64.73,56.0,0
999,2023-09-26,77.0,65.73,55.99,1
1000,2023-09-27,77.99,97.0,57.0,2
1001,2023-09-28,76.29,73.71,60.0,3
1002,2023-09-29,80.29,39.7,58.3,4
1003,2023-09-30,81.3,8.69,56.0,5
1004,2023-10-01,81.31,10.0,56.69,6
1005,2023-10-02,82.0,70.38,60.62,0
1006,2023-10-03,81.0,76.0,60.99,1
1007,2023-10-04,81.0,63.68,60.32,2
1008,2023-10-05,82.0,79.0,59.0,3
1009,2023-10-06,82.0,70.68,61.32,4
1010,2023-10-07,82.0,13.99,58.0,5
1011,2023-10-08,83.33,13.0,57.67,6
1012,2023-10-09,84.0,68.67,60.33,0
1013,2023-10-10,83.0,82.0,60.0,1
1014,2023-10-11,82.33,63.67,60.0,2
1015,2023-10-12,83.0,77.99,60.0,3
1016,2023-10-13,80.66,77.89,58.0,4
1017,2023-10-14,81.53,73.99,55.0,5
1018,2023-10-15,81.48,74.26,54.25,6
1019,2023-10-16,81.0,89.0,58.0,0
1020,2023-10-17,81.0,50.0,60.0,1
1021,2023-10-18,81.0,84.49,57.0,2
1022,2023-10-19,80.0,58.49,54.0,3
1023,2023-10-20,76.0,79.48,53.52,4
1024,2023-10-21,77.0,34.99,52.77,5
1025,2023-10-22,75.26,20.46,52.0,6
1026,2023-10-23,75.0,60.43,57.11,0
1027,2023-10-24,75.56,68.44,54.0,1
1028,2023-10-25,76.0,51.0,54.44,2
1029,2023-10-26,75.56,57.43,54.99,3
1030,2023-10-27,77.0,74.0,54.58,4
1031,2023-10-28,75.58,27.42,52.0,5
1032,2023-10-29,79.0,24.58,52.42,6
1033,2023-10-30,71.0,85.42,54.16,0
1034,2023-10-31,74.0,71.58,54.42,1
1035,2023-11-01,74.0,57.58,52.41,2
1036,2023-11-02,74.59,70.41,57.0,3
1037,2023-11-03,73.0,59.41,53.0,4
1038,2023-11-04,70.0,29.41,52.59,5
1039,2023-11-05,74.59,33.41,52.0,6
1040,2023-11-06,72.0,55.41,56.0,0
1041,2023-11-07,79.0,100.59,58.41,1
1042,2023-11-08,76.59,51.41,58.0,2
1043,2023-11-09,78.59,76.41,58.0,3
1044,2023-11-10,91.81,99.19,58.0,4
1045,2023-11-11,76.59,31.41,56.0,5
1046,2023-11-12,81.0,52.0,56.0,6
