ID,Date,Consumption
399,2022-02-10 00:00:00 -> 2022-02-10 23:55:00,165.64
400,2022-02-11 00:00:00 -> 2022-02-11 23:55:00,166.00
401,2022-02-12 00:00:00 -> 2022-02-12 23:55:00,165.00
402,2022-02-13 00:00:00 -> 2022-02-13 23:55:00,164.64
403,2022-02-14 00:00:00 -> 2022-02-14 23:55:00,162.00
404,2022-02-15 00:00:00 -> 2022-02-15 23:55:00,161.35
405,2022-02-16 00:00:00 -> 2022-02-16 23:55:00,162.35
406,2022-02-17 00:00:00 -> 2022-02-17 23:55:00,160.00
407,2022-02-18 00:00:00 -> 2022-02-18 23:55:00,156.34
408,2022-02-19 00:00:00 -> 2022-02-19 23:55:00,158.00
409,2022-02-20 00:00:00 -> 2022-02-20 23:55:00,157.34
410,2022-02-21 00:00:00 -> 2022-02-21 23:55:00,157.34
411,2022-02-22 00:00:00 -> 2022-02-22 23:55:00,157.00
412,2022-02-23 00:00:00 -> 2022-02-23 23:55:00,157.00
413,2022-02-24 00:00:00 -> 2022-02-24 23:55:00,158.00
414,2022-02-25 00:00:00 -> 2022-02-25 23:55:00,158.00
415,2022-02-26 00:00:00 -> 2022-02-26 23:55:00,158.00
416,2022-02-27 00:00:00 -> 2022-02-27 23:55:00,158.66
417,2022-02-28 00:00:00 -> 2022-02-28 23:55:00,157.66
418,2022-03-01 00:00:00 -> 2022-03-01 23:55:00,158.99
419,2022-03-02 00:00:00 -> 2022-03-02 23:55:00,157.67
420,2022-03-03 00:00:00 -> 2022-03-03 23:55:00,158.00
421,2022-03-04 00:00:00 -> 2022-03-04 23:55:00,158.00
422,2022-03-05 00:00:00 -> 2022-03-05 23:55:00,158.00
423,2022-03-06 00:00:00 -> 2022-03-06 23:55:00,157.33
424,2022-03-07 00:00:00 -> 2022-03-07 23:55:00,158.00
425,2022-03-08 00:00:00 -> 2022-03-08 23:55:00,159.00
426,2022-03-09 00:00:00 -> 2022-03-09 23:55:00,158.00
427,2022-03-10 00:00:00 -> 2022-03-10 23:55:00,158.00
428,2022-03-11 00:00:00 -> 2022-03-11 23:55:00,158.32
429,2022-03-12 00:00:00 -> 2022-03-12 23:55:00,157.65
430,2022-03-13 00:00:00 -> 2022-03-13 23:55:00,157.99
431,2022-03-14 00:00:00 -> 2022-03-14 23:55:00,158.00
432,2022-03-15 00:00:00 -> 2022-03-15 23:55:00,158.71
433,2022-03-16 00:00:00 -> 2022-03-16 23:55:00,158.00
434,2022-03-17 00:00:00 -> 2022-03-17 23:55:00,155.99
435,2022-03-18 00:00:00 -> 2022-03-18 23:55:00,156.99
436,2022-03-19 00:00:00 -> 2022-03-19 23:55:00,157.00
437,2022-03-20 00:00:00 -> 2022-03-20 23:55:00,158.74
438,2022-03-21 00:00:00 -> 2022-03-21 23:55:00,157.74
439,2022-03-22 00:00:00 -> 2022-03-22 23:55:00,158.74
440,2022-03-23 00:00:00 -> 2022-03-23 23:55:00,158.00
441,2022-03-24 00:00:00 -> 2022-03-24 23:55:00,158.26
442,2022-03-25 00:00:00 -> 2022-03-25 23:55:00,159.26
443,2022-03-26 00:00:00 -> 2022-03-26 23:55:00,160.00
444,2022-03-27 00:00:00 -> 2022-03-27 23:55:00,152.74
445,2022-03-28 00:00:00 -> 2022-03-28 23:55:00,159.99
446,2022-03-29 00:00:00 -> 2022-03-29 23:55:00,160.00
447,2022-03-30 00:00:00 -> 2022-03-30 23:55:00,161.00
448,2022-03-31 00:00:00 -> 2022-03-31 23:55:00,161.00
449,2022-04-01 00:00:00 -> 2022-04-01 23:55:00,160.00
450,2022-04-02 00:00:00 -> 2022-04-02 23:55:00,162.00
451,2022-04-03 00:00:00 -> 2022-04-03 23:55:00,162.00
452,2022-04-04 00:00:00 -> 2022-04-04 23:55:00,161.24
453,2022-04-05 00:00:00 -> 2022-04-05 23:55:00,161.00
454,2022-04-06 00:00:00 -> 2022-04-06 23:55:00,161.76
455,2022-04-07 00:00:00 -> 2022-04-07 23:55:00,160.00
456,2022-04-08 00:00:00 -> 2022-04-08 23:55:00,160.76
457,2022-04-09 00:00:00 -> 2022-04-09 23:55:00,160.88
458,2022-04-10 00:00:00 -> 2022-04-10 23:55:00,161.00
459,2022-04-11 00:00:00 -> 2022-04-11 23:55:00,162.00
460,2022-04-12 00:00:00 -> 2022-04-12 23:55:00,162.76
461,2022-04-13 00:00:00 -> 2022-04-13 23:55:00,159.00
462,2022-04-14 00:00:00 -> 2022-04-14 23:55:00,158.23
463,2022-04-15 00:00:00 -> 2022-04-15 23:55:00,158.00
464,2022-04-16 00:00:00 -> 2022-04-16 23:55:00,158.23
465,2022-04-17 00:00:00 -> 2022-04-17 23:55:00,160.23
466,2022-04-18 00:00:00 -> 2022-04-18 23:55:00,159.23
467,2022-04-19 00:00:00 -> 2022-04-19 23:55:00,161.23
468,2022-04-20 00:00:00 -> 2022-04-20 23:55:00,160.00
469,2022-04-21 00:00:00 -> 2022-04-21 23:55:00,159.77
470,2022-04-22 00:00:00 -> 2022-04-22 23:55:00,160.00
471,2022-04-23 00:00:00 -> 2022-04-23 23:55:00,159.18
472,2022-04-24 00:00:00 -> 2022-04-24 23:55:00,160.00
473,2022-04-25 00:00:00 -> 2022-04-25 23:55:00,159.17
474,2022-04-26 00:00:00 -> 2022-04-26 23:55:00,159.16
475,2022-04-27 00:00:00 -> 2022-04-27 23:55:00,158.15
476,2022-04-28 00:00:00 -> 2022-04-28 23:55:00,158.00
477,2022-04-29 00:00:00 -> 2022-04-29 23:55:00,159.00
478,2022-04-30 00:00:00 -> 2022-04-30 23:55:00,159.99
479,2022-05-01 00:00:00 -> 2022-05-01 23:55:00,161.00
480,2022-05-02 00:00:00 -> 2022-05-02 23:55:00,160.00
481,2022-05-03 00:00:00 -> 2022-05-03 23:55:00,159.00
482,2022-05-04 00:00:00 -> 2022-05-04 23:55:00,160.00
483,2022-05-05 00:00:00 -> 2022-05-05 23:55:00,160.14
484,2022-05-06 00:00:00 -> 2022-05-06 23:55:00,159.13
485,2022-05-07 00:00:00 -> 2022-05-07 23:55:00,159.00
486,2022-05-08 00:00:00 -> 2022-05-08 23:55:00,158.00
487,2022-05-09 00:00:00 -> 2022-05-09 23:55:00,157.12
488,2022-05-10 00:00:00 -> 2022-05-10 23:55:00,158.88
489,2022-05-11 00:00:00 -> 2022-05-11 23:55:00,159.88
490,2022-05-12 00:00:00 -> 2022-05-12 23:55:00,157.88
491,2022-05-13 00:00:00 -> 2022-05-13 23:55:00,158.99
492,2022-05-14 00:00:00 -> 2022-05-14 23:55:00,159.00
493,2022-05-15 00:00:00 -> 2022-05-15 23:55:00,160.00
494,2022-05-16 00:00:00 -> 2022-05-16 23:55:00,158.00
495,2022-05-17 00:00:00 -> 2022-05-17 23:55:00,160.00
496,2022-05-18 00:00:00 -> 2022-05-18 23:55:00,161.00
497,2022-05-19 00:00:00 -> 2022-05-19 23:55:00,161.00
498,2022-05-20 00:00:00 -> 2022-05-20 23:55:00,161.06
499,2022-05-21 00:00:00 -> 2022-05-21 23:55:00,160.00
500,2022-05-22 00:00:00 -> 2022-05-22 23:55:00,160.97
501,2022-05-23 00:00:00 -> 2022-05-23 23:55:00,160.00
502,2022-05-24 00:00:00 -> 2022-05-24 23:55:00,160.07
503,2022-05-25 00:00:00 -> 2022-05-25 23:55:00,160.00
504,2022-05-26 00:00:00 -> 2022-05-26 23:55:00,157.00
505,2022-05-27 00:00:00 -> 2022-05-27 23:55:00,158.00
506,2022-05-28 00:00:00 -> 2022-05-28 23:55:00,161.00
507,2022-05-29 00:00:00 -> 2022-05-29 23:55:00,161.00
508,2022-05-30 00:00:00 -> 2022-05-30 23:55:00,162.00
509,2022-05-31 00:00:00 -> 2022-05-31 23:55:00,162.11
510,2022-06-01 00:00:00 -> 2022-06-01 23:55:00,161.00
511,2022-06-02 00:00:00 -> 2022-06-02 23:55:00,164.00
512,2022-06-03 00:00:00 -> 2022-06-03 23:55:00,166.00
513,2022-06-04 00:00:00 -> 2022-06-04 23:55:00,169.87
514,2022-06-05 00:00:00 -> 2022-06-05 23:55:00,163.99
515,2022-06-06 00:00:00 -> 2022-06-06 23:55:00,164.86
516,2022-06-07 00:00:00 -> 2022-06-07 23:55:00,162.98
517,2022-06-08 00:00:00 -> 2022-06-08 23:55:00,162.00
518,2022-06-09 00:00:00 -> 2022-06-09 23:55:00,162.16
519,2022-06-10 00:00:00 -> 2022-06-10 23:55:00,162.00
520,2022-06-11 00:00:00 -> 2022-06-11 23:55:00,165.00
521,2022-06-12 00:00:00 -> 2022-06-12 23:55:00,167.16
522,2022-06-13 00:00:00 -> 2022-06-13 23:55:00,163.00
523,2022-06-14 00:00:00 -> 2022-06-14 23:55:00,162.84
524,2022-06-15 00:00:00 -> 2022-06-15 23:55:00,164.16
525,2022-06-16 00:00:00 -> 2022-06-16 23:55:00,163.17
526,2022-06-17 00:00:00 -> 2022-06-17 23:55:00,163.17
527,2022-06-18 00:00:00 -> 2022-06-18 23:55:00,165.88
528,2022-06-19 00:00:00 -> 2022-06-19 23:55:00,165.00
529,2022-06-20 00:00:00 -> 2022-06-20 23:55:00,164.00
530,2022-06-21 00:00:00 -> 2022-06-21 23:55:00,164.99
531,2022-06-22 00:00:00 -> 2022-06-22 23:55:00,164.37
532,2022-06-23 00:00:00 -> 2022-06-23 23:55:00,162.00
533,2022-06-24 00:00:00 -> 2022-06-24 23:55:00,163.98
534,2022-06-25 00:00:00 -> 2022-06-25 23:55:00,165.35
535,2022-06-26 00:00:00 -> 2022-06-26 23:55:00,169.34
536,2022-06-27 00:00:00 -> 2022-06-27 23:55:00,173.34
537,2022-06-28 00:00:00 -> 2022-06-28 23:55:00,168.34
538,2022-06-29 00:00:00 -> 2022-06-29 23:55:00,167.34
539,2022-06-30 00:00:00 -> 2022-06-30 23:55:00,169.34
540,2022-07-01 00:00:00 -> 2022-07-01 23:55:00,166.34
541,2022-07-02 00:00:00 -> 2022-07-02 23:55:00,170.66
542,2022-07-03 00:00:00 -> 2022-07-03 23:55:00,174.66
543,2022-07-04 00:00:00 -> 2022-07-04 23:55:00,180.66
544,2022-07-05 00:00:00 -> 2022-07-05 23:55:00,177.00
545,2022-07-06 00:00:00 -> 2022-07-06 23:55:00,170.33
546,2022-07-07 00:00:00 -> 2022-07-07 23:55:00,172.00
547,2022-07-08 00:00:00 -> 2022-07-08 23:55:00,170.00
548,2022-07-09 00:00:00 -> 2022-07-09 23:55:00,171.32
549,2022-07-10 00:00:00 -> 2022-07-10 23:55:00,170.31
550,2022-07-11 00:00:00 -> 2022-07-11 23:55:00,171.00
551,2022-07-12 00:00:00 -> 2022-07-12 23:55:00,170.99
552,2022-07-13 00:00:00 -> 2022-07-13 23:55:00,169.00
553,2022-07-14 00:00:00 -> 2022-07-14 23:55:00,169.98
554,2022-07-15 00:00:00 -> 2022-07-15 23:55:00,171.00
555,2022-07-16 00:00:00 -> 2022-07-16 23:55:00,172.00
556,2022-07-17 00:00:00 -> 2022-07-17 23:55:00,179.00
557,2022-07-18 00:00:00 -> 2022-07-18 23:55:00,174.79
558,2022-07-19 00:00:00 -> 2022-07-19 23:55:00,171.99
559,2022-07-20 00:00:00 -> 2022-07-20 23:55:00,170.19
560,2022-07-21 00:00:00 -> 2022-07-21 23:55:00,171.18
561,2022-07-22 00:00:00 -> 2022-07-22 23:55:00,175.17
562,2022-07-23 00:00:00 -> 2022-07-23 23:55:00,176.17
563,2022-07-24 00:00:00 -> 2022-07-24 23:55:00,172.83
564,2022-07-25 00:00:00 -> 2022-07-25 23:55:00,186.00
565,2022-07-26 00:00:00 -> 2022-07-26 23:55:00,186.15
566,2022-07-27 00:00:00 -> 2022-07-27 23:55:00,184.07
567,2022-07-28 00:00:00 -> 2022-07-28 23:55:00,181.14
568,2022-07-29 00:00:00 -> 2022-07-29 23:55:00,173.86
569,2022-07-30 00:00:00 -> 2022-07-30 23:55:00,172.86
570,2022-07-31 00:00:00 -> 2022-07-31 23:55:00,176.00
571,2022-08-01 00:00:00 -> 2022-08-01 23:55:00,176.00
572,2022-08-02 00:00:00 -> 2022-08-02 23:55:00,178.00
573,2022-08-03 00:00:00 -> 2022-08-03 23:55:00,177.87
574,2022-08-04 00:00:00 -> 2022-08-04 23:55:00,174.00
575,2022-08-05 00:00:00 -> 2022-08-05 23:55:00,169.00
576,2022-08-06 00:00:00 -> 2022-08-06 23:55:00,172.88
577,2022-08-07 00:00:00 -> 2022-08-07 23:55:00,173.00
578,2022-08-08 00:00:00 -> 2022-08-08 23:55:00,173.12
579,2022-08-09 00:00:00 -> 2022-08-09 23:55:00,170.12
580,2022-08-10 00:00:00 -> 2022-08-10 23:55:00,166.00
581,2022-08-11 00:00:00 -> 2022-08-11 23:55:00,167.10
582,2022-08-12 00:00:00 -> 2022-08-12 23:55:00,165.10
583,2022-08-13 00:00:00 -> 2022-08-13 23:55:00,162.10
584,2022-08-14 00:00:00 -> 2022-08-14 23:55:00,167.00
585,2022-08-15 00:00:00 -> 2022-08-15 23:55:00,168.00
586,2022-08-16 00:00:00 -> 2022-08-16 23:55:00,170.00
587,2022-08-17 00:00:00 -> 2022-08-17 23:55:00,175.00
588,2022-08-18 00:00:00 -> 2022-08-18 23:55:00,177.00
589,2022-08-19 00:00:00 -> 2022-08-19 23:55:00,171.07
590,2022-08-20 00:00:00 -> 2022-08-20 23:55:00,169.07
591,2022-08-21 00:00:00 -> 2022-08-21 23:55:00,172.00
592,2022-08-22 00:00:00 -> 2022-08-22 23:55:00,166.93
593,2022-08-23 00:00:00 -> 2022-08-23 23:55:00,167.99
594,2022-08-24 00:00:00 -> 2022-08-24 23:55:00,166.00
595,2022-08-25 00:00:00 -> 2022-08-25 23:55:00,166.00
596,2022-08-26 00:00:00 -> 2022-08-26 23:55:00,167.00
597,2022-08-27 00:00:00 -> 2022-08-27 23:55:00,167.00
598,2022-08-28 00:00:00 -> 2022-08-28 23:55:00,165.99
599,2022-08-29 00:00:00 -> 2022-08-29 23:55:00,164.00
600,2022-08-30 00:00:00 -> 2022-08-30 23:55:00,165.95
601,2022-08-31 00:00:00 -> 2022-08-31 23:55:00,163.96
602,2022-09-01 00:00:00 -> 2022-09-01 23:55:00,161.96
603,2022-09-02 00:00:00 -> 2022-09-02 23:55:00,161.96
604,2022-09-03 00:00:00 -> 2022-09-03 23:55:00,161.00
605,2022-09-04 00:00:00 -> 2022-09-04 23:55:00,163.04
606,2022-09-05 00:00:00 -> 2022-09-05 23:55:00,164.00
607,2022-09-06 00:00:00 -> 2022-09-06 23:55:00,163.96
608,2022-09-07 00:00:00 -> 2022-09-07 23:55:00,163.96
609,2022-09-08 00:00:00 -> 2022-09-08 23:55:00,165.96
610,2022-09-09 00:00:00 -> 2022-09-09 23:55:00,167.96
611,2022-09-10 00:00:00 -> 2022-09-10 23:55:00,162.00
612,2022-09-11 00:00:00 -> 2022-09-11 23:55:00,162.00
613,2022-09-12 00:00:00 -> 2022-09-12 23:55:00,162.00
614,2022-09-13 00:00:00 -> 2022-09-13 23:55:00,162.00
615,2022-09-14 00:00:00 -> 2022-09-14 23:55:00,161.04
616,2022-09-15 00:00:00 -> 2022-09-15 23:55:00,161.03
617,2022-09-16 00:00:00 -> 2022-09-16 23:55:00,162.02
618,2022-09-17 00:00:00 -> 2022-09-17 23:55:00,160.02
619,2022-09-18 00:00:00 -> 2022-09-18 23:55:00,160.02
620,2022-09-19 00:00:00 -> 2022-09-19 23:55:00,159.02
621,2022-09-20 00:00:00 -> 2022-09-20 23:55:00,159.00
622,2022-09-21 00:00:00 -> 2022-09-21 23:55:00,159.00
623,2022-09-22 00:00:00 -> 2022-09-22 23:55:00,159.00
624,2022-09-23 00:00:00 -> 2022-09-23 23:55:00,158.99
625,2022-09-24 00:00:00 -> 2022-09-24 23:55:00,160.01
626,2022-09-25 00:00:00 -> 2022-09-25 23:55:00,160.99
627,2022-09-26 00:00:00 -> 2022-09-26 23:55:00,163.00
628,2022-09-27 00:00:00 -> 2022-09-27 23:55:00,159.05
629,2022-09-28 00:00:00 -> 2022-09-28 23:55:00,161.00
630,2022-09-29 00:00:00 -> 2022-09-29 23:55:00,160.94
631,2022-09-30 00:00:00 -> 2022-09-30 23:55:00,160.00
632,2022-10-01 00:00:00 -> 2022-10-01 23:55:00,160.00
633,2022-10-02 00:00:00 -> 2022-10-02 23:55:00,161.00
634,2022-10-03 00:00:00 -> 2022-10-03 23:55:00,159.00
635,2022-10-04 00:00:00 -> 2022-10-04 23:55:00,159.00
636,2022-10-05 00:00:00 -> 2022-10-05 23:55:00,159.92
637,2022-10-06 00:00:00 -> 2022-10-06 23:55:00,158.92
638,2022-10-07 00:00:00 -> 2022-10-07 23:55:00,158.00
639,2022-10-08 00:00:00 -> 2022-10-08 23:55:00,158.00
640,2022-10-09 00:00:00 -> 2022-10-09 23:55:00,157.00
641,2022-10-10 00:00:00 -> 2022-10-10 23:55:00,157.00
642,2022-10-11 00:00:00 -> 2022-10-11 23:55:00,157.92
643,2022-10-12 00:00:00 -> 2022-10-12 23:55:00,158.00
644,2022-10-13 00:00:00 -> 2022-10-13 23:55:00,159.99
645,2022-10-14 00:00:00 -> 2022-10-14 23:55:00,157.00
646,2022-10-15 00:00:00 -> 2022-10-15 23:55:00,157.99
647,2022-10-16 00:00:00 -> 2022-10-16 23:55:00,159.00
648,2022-10-17 00:00:00 -> 2022-10-17 23:55:00,158.11
649,2022-10-18 00:00:00 -> 2022-10-18 23:55:00,159.12
650,2022-10-19 00:00:00 -> 2022-10-19 23:55:00,157.99
651,2022-10-20 00:00:00 -> 2022-10-20 23:55:00,155.87
652,2022-10-21 00:00:00 -> 2022-10-21 23:55:00,156.87
653,2022-10-22 00:00:00 -> 2022-10-22 23:55:00,156.00
654,2022-10-23 00:00:00 -> 2022-10-23 23:55:00,155.56
655,2022-10-24 00:00:00 -> 2022-10-24 23:55:00,157.00
656,2022-10-25 00:00:00 -> 2022-10-25 23:55:00,156.00
657,2022-10-26 00:00:00 -> 2022-10-26 23:55:00,156.14
658,2022-10-27 00:00:00 -> 2022-10-27 23:55:00,157.00
659,2022-10-28 00:00:00 -> 2022-10-28 23:55:00,158.00
660,2022-10-29 00:00:00 -> 2022-10-29 23:55:00,156.99
661,2022-10-30 00:00:00 -> 2022-10-30 23:55:00,163.84
662,2022-10-31 00:00:00 -> 2022-10-31 23:55:00,157.00
663,2022-11-01 00:00:00 -> 2022-11-01 23:55:00,156.16
664,2022-11-02 00:00:00 -> 2022-11-02 23:55:00,156.16
665,2022-11-03 00:00:00 -> 2022-11-03 23:55:00,158.00
666,2022-11-04 00:00:00 -> 2022-11-04 23:55:00,158.17
667,2022-11-05 00:00:00 -> 2022-11-05 23:55:00,156.17
668,2022-11-06 00:00:00 -> 2022-11-06 23:55:00,156.17
669,2022-11-07 00:00:00 -> 2022-11-07 23:55:00,154.17
670,2022-11-08 00:00:00 -> 2022-11-08 23:55:00,153.17
671,2022-11-09 00:00:00 -> 2022-11-09 23:55:00,153.99
672,2022-11-10 00:00:00 -> 2022-11-10 23:55:00,153.00
673,2022-11-11 00:00:00 -> 2022-11-11 23:55:00,151.18
674,2022-11-12 00:00:00 -> 2022-11-12 23:55:00,154.18
675,2022-11-13 00:00:00 -> 2022-11-13 23:55:00,154.00
676,2022-11-14 00:00:00 -> 2022-11-14 23:55:00,154.00
677,2022-11-15 00:00:00 -> 2022-11-15 23:55:00,153.18
678,2022-11-16 00:00:00 -> 2022-11-16 23:55:00,154.00
679,2022-11-17 00:00:00 -> 2022-11-17 23:55:00,155.00
680,2022-11-18 00:00:00 -> 2022-11-18 23:55:00,155.00
681,2022-11-19 00:00:00 -> 2022-11-19 23:55:00,154.00
682,2022-11-20 00:00:00 -> 2022-11-20 23:55:00,155.00
683,2022-11-21 00:00:00 -> 2022-11-21 23:55:00,156.00
684,2022-11-22 00:00:00 -> 2022-11-22 23:55:00,155.19
685,2022-11-23 00:00:00 -> 2022-11-23 23:55:00,157.00
686,2022-11-24 00:00:00 -> 2022-11-24 23:55:00,156.00
687,2022-11-25 00:00:00 -> 2022-11-25 23:55:00,155.99
688,2022-11-26 00:00:00 -> 2022-11-26 23:55:00,155.00
689,2022-11-27 00:00:00 -> 2022-11-27 23:55:00,156.00
690,2022-11-28 00:00:00 -> 2022-11-28 23:55:00,157.21
691,2022-11-29 00:00:00 -> 2022-11-29 23:55:00,156.95
692,2022-11-30 00:00:00 -> 2022-11-30 23:55:00,157.74
693,2022-12-01 00:00:00 -> 2022-12-01 23:55:00,157.74
694,2022-12-02 00:00:00 -> 2022-12-02 23:55:00,157.74
695,2022-12-03 00:00:00 -> 2022-12-03 23:55:00,155.00
696,2022-12-04 00:00:00 -> 2022-12-04 23:55:00,155.96
697,2022-12-05 00:00:00 -> 2022-12-05 23:55:00,155.68
698,2022-12-06 00:00:00 -> 2022-12-06 23:55:00,155.68
699,2022-12-07 00:00:00 -> 2022-12-07 23:55:00,156.00
700,2022-12-08 00:00:00 -> 2022-12-08 23:55:00,155.68
701,2022-12-09 00:00:00 -> 2022-12-09 23:55:00,154.66
702,2022-12-10 00:00:00 -> 2022-12-10 23:55:00,154.00
703,2022-12-11 00:00:00 -> 2022-12-11 23:55:00,155.34
704,2022-12-12 00:00:00 -> 2022-12-12 23:55:00,157.35
705,2022-12-13 00:00:00 -> 2022-12-13 23:55:00,154.37
706,2022-12-14 00:00:00 -> 2022-12-14 23:55:00,153.99
707,2022-12-15 00:00:00 -> 2022-12-15 23:55:00,153.99
708,2022-12-16 00:00:00 -> 2022-12-16 23:55:00,155.00
709,2022-12-17 00:00:00 -> 2022-12-17 23:55:00,156.94
710,2022-12-18 00:00:00 -> 2022-12-18 23:55:00,158.50
711,2022-12-19 00:00:00 -> 2022-12-19 23:55:00,159.49
712,2022-12-20 00:00:00 -> 2022-12-20 23:55:00,158.00
713,2022-12-21 00:00:00 -> 2022-12-21 23:55:00,158.26
714,2022-12-22 00:00:00 -> 2022-12-22 23:55:00,155.99
715,2022-12-23 00:00:00 -> 2022-12-23 23:55:00,154.00
716,2022-12-24 00:00:00 -> 2022-12-24 23:55:00,153.99
717,2022-12-25 00:00:00 -> 2022-12-25 23:55:00,154.00
718,2022-12-26 00:00:00 -> 2022-12-26 23:55:00,154.00
719,2022-12-27 00:00:00 -> 2022-12-27 23:55:00,154.44
720,2022-12-28 00:00:00 -> 2022-12-28 23:55:00,154.56
721,2022-12-29 00:00:00 -> 2022-12-29 23:55:00,154.56
722,2022-12-30 00:00:00 -> 2022-12-30 23:55:00,153.57
723,2022-12-31 00:00:00 -> 2022-12-31 23:55:00,154.00
724,2023-01-01 00:00:00 -> 2023-01-01 23:55:00,154.00
725,2023-01-02 00:00:00 -> 2023-01-02 23:55:00,153.99
726,2023-01-03 00:00:00 -> 2023-01-03 23:55:00,154.00
727,2023-01-04 00:00:00 -> 2023-01-04 23:55:00,154.40
728,2023-01-05 00:00:00 -> 2023-01-05 23:55:00,154.39
729,2023-01-06 00:00:00 -> 2023-01-06 23:55:00,153.39
730,2023-01-07 00:00:00 -> 2023-01-07 23:55:00,153.00
731,2023-01-08 00:00:00 -> 2023-01-08 23:55:00,152.99
732,2023-01-09 00:00:00 -> 2023-01-09 23:55:00,153.00
733,2023-01-10 00:00:00 -> 2023-01-10 23:55:00,155.00
734,2023-01-11 00:00:00 -> 2023-01-11 23:55:00,155.00
735,2023-01-12 00:00:00 -> 2023-01-12 23:55:00,154.64
736,2023-01-13 00:00:00 -> 2023-01-13 23:55:00,154.00
737,2023-01-14 00:00:00 -> 2023-01-14 23:55:00,153.66
738,2023-01-15 00:00:00 -> 2023-01-15 23:55:00,153.99
739,2023-01-16 00:00:00 -> 2023-01-16 23:55:00,152.00
740,2023-01-17 00:00:00 -> 2023-01-17 23:55:00,153.00
741,2023-01-18 00:00:00 -> 2023-01-18 23:55:00,152.31
742,2023-01-19 00:00:00 -> 2023-01-19 23:55:00,154.00
743,2023-01-20 00:00:00 -> 2023-01-20 23:55:00,155.69
744,2023-01-21 00:00:00 -> 2023-01-21 23:55:00,155.69
745,2023-01-22 00:00:00 -> 2023-01-22 23:55:00,154.00
746,2023-01-23 00:00:00 -> 2023-01-23 23:55:00,156.34
747,2023-01-24 00:00:00 -> 2023-01-24 23:55:00,153.64
748,2023-01-25 00:00:00 -> 2023-01-25 23:55:00,153.00
749,2023-01-26 00:00:00 -> 2023-01-26 23:55:00,152.98
750,2023-01-27 00:00:00 -> 2023-01-27 23:55:00,154.99
751,2023-01-28 00:00:00 -> 2023-01-28 23:55:00,156.24
752,2023-01-29 00:00:00 -> 2023-01-29 23:55:00,153.76
753,2023-01-30 00:00:00 -> 2023-01-30 23:55:00,155.00
754,2023-01-31 00:00:00 -> 2023-01-31 23:55:00,156.22
755,2023-02-01 00:00:00 -> 2023-02-01 23:55:00,154.22
756,2023-02-02 00:00:00 -> 2023-02-02 23:55:00,154.21
757,2023-02-03 00:00:00 -> 2023-02-03 23:55:00,154.79
758,2023-02-04 00:00:00 -> 2023-02-04 23:55:00,154.99
759,2023-02-05 00:00:00 -> 2023-02-05 23:55:00,155.00
760,2023-02-06 00:00:00 -> 2023-02-06 23:55:00,156.00
761,2023-02-07 00:00:00 -> 2023-02-07 23:55:00,155.19
762,2023-02-08 00:00:00 -> 2023-02-08 23:55:00,155.18
763,2023-02-09 00:00:00 -> 2023-02-09 23:55:00,156.00
764,2023-02-10 00:00:00 -> 2023-02-10 23:55:00,156.00
765,2023-02-11 00:00:00 -> 2023-02-11 23:55:00,155.98
766,2023-02-12 00:00:00 -> 2023-02-12 23:55:00,157.00
767,2023-02-13 00:00:00 -> 2023-02-13 23:55:00,157.91
768,2023-02-14 00:00:00 -> 2023-02-14 23:55:00,156.06
769,2023-02-15 00:00:00 -> 2023-02-15 23:55:00,152.94
770,2023-02-16 00:00:00 -> 2023-02-16 23:55:00,152.95
771,2023-02-17 00:00:00 -> 2023-02-17 23:55:00,152.96
772,2023-02-18 00:00:00 -> 2023-02-18 23:55:00,152.00
773,2023-02-19 00:00:00 -> 2023-02-19 23:55:00,150.99
774,2023-02-20 00:00:00 -> 2023-02-20 23:55:00,152.00
775,2023-02-21 00:00:00 -> 2023-02-21 23:55:00,152.00
776,2023-02-22 00:00:00 -> 2023-02-22 23:55:00,151.01
777,2023-02-23 00:00:00 -> 2023-02-23 23:55:00,152.00
778,2023-02-24 00:00:00 -> 2023-02-24 23:55:00,153.00
779,2023-02-25 00:00:00 -> 2023-02-25 23:55:00,151.00
780,2023-02-26 00:00:00 -> 2023-02-26 23:55:00,152.99
781,2023-02-27 00:00:00 -> 2023-02-27 23:55:00,151.99
782,2023-02-28 00:00:00 -> 2023-02-28 23:55:00,153.00
783,2023-03-01 00:00:00 -> 2023-03-01 23:55:00,154.99
784,2023-03-02 00:00:00 -> 2023-03-02 23:55:00,154.99
785,2023-03-03 00:00:00 -> 2023-03-03 23:55:00,152.99
786,2023-03-04 00:00:00 -> 2023-03-04 23:55:00,153.00
787,2023-03-05 00:00:00 -> 2023-03-05 23:55:00,153.01
788,2023-03-06 00:00:00 -> 2023-03-06 23:55:00,153.01
789,2023-03-07 00:00:00 -> 2023-03-07 23:55:00,156.00
790,2023-03-08 00:00:00 -> 2023-03-08 23:55:00,153.00
791,2023-03-09 00:00:00 -> 2023-03-09 23:55:00,147.00
792,2023-03-10 00:00:00 -> 2023-03-10 23:55:00,146.97
793,2023-03-11 00:00:00 -> 2023-03-11 23:55:00,145.97
794,2023-03-12 00:00:00 -> 2023-03-12 23:55:00,144.00
795,2023-03-13 00:00:00 -> 2023-03-13 23:55:00,145.00
796,2023-03-14 00:00:00 -> 2023-03-14 23:55:00,146.03
797,2023-03-15 00:00:00 -> 2023-03-15 23:55:00,145.05
