ID,Date,D_kilowatt_cons
184,2021-07-03,151.19000000000233
185,2021-07-04,147.9899999999907
186,2021-07-05,148.82000000000698
187,2021-07-06,150.11000000000058
188,2021-07-07,150.88999999999942
189,2021-07-08,160.11000000000058
190,2021-07-09,160.0
191,2021-07-10,157.11000000000058
192,2021-07-11,160.77999999999884
193,2021-07-12,156.0
194,2021-07-13,154.0
195,2021-07-14,153.25999999999476
196,2021-07-15,154.0
197,2021-07-16,155.74000000000524
198,2021-07-17,155.0
199,2021-07-18,157.0
200,2021-07-19,155.60000000000582
201,2021-07-20,156.39999999999418
202,2021-07-21,156.5899999999965
203,2021-07-22,167.4100000000035
204,2021-07-23,162.0
205,2021-07-24,161.5899999999965
206,2021-07-25,159.4100000000035
207,2021-07-26,174.5899999999965
208,2021-07-27,165.0
209,2021-07-28,162.4100000000035
210,2021-07-29,159.0
211,2021-07-30,160.5899999999965
212,2021-07-31,166.0
213,2021-08-01,167.4100000000035
214,2021-08-02,158.5899999999965
215,2021-08-03,158.9100000000035
216,2021-08-04,159.5
217,2021-08-05,156.5
218,2021-08-06,159.5
219,2021-08-07,160.0
220,2021-08-08,161.49000000000524
221,2021-08-09,160.50999999999476
222,2021-08-10,166.0
223,2021-08-11,172.47999999999593
224,2021-08-12,174.52000000000407
225,2021-08-13,168.47999999999593
226,2021-08-14,169.52000000000407
227,2021-08-15,169.0
228,2021-08-16,166.0
229,2021-08-17,168.47000000000116
230,2021-08-18,164.52999999999884
231,2021-08-19,163.47000000000116
232,2021-08-20,166.0
233,2021-08-21,164.0
234,2021-08-22,167.52999999999884
235,2021-08-23,161.47000000000116
236,2021-08-24,158.52999999999884
237,2021-08-25,158.45999999999185
238,2021-08-26,160.54000000000815
239,2021-08-27,160.0
240,2021-08-28,156.45999999999185
241,2021-08-29,156.54000000000815
242,2021-08-30,158.0
243,2021-08-31,157.69000000000233
244,2021-09-01,158.0
245,2021-09-02,156.30999999999767
246,2021-09-03,157.0
247,2021-09-04,157.69000000000233
248,2021-09-05,161.0
249,2021-09-06,158.30999999999767
250,2021-09-07,157.69000000000233
251,2021-09-08,157.30999999999767
252,2021-09-09,157.69000000000233
253,2021-09-10,156.0
254,2021-09-11,159.30999999999767
255,2021-09-12,160.67999999999302
256,2021-09-13,160.0
257,2021-09-14,159.32000000000698
258,2021-09-15,159.67999999999302
259,2021-09-16,159.32000000000698
260,2021-09-17,159.0
261,2021-09-18,162.67999999999302
262,2021-09-19,162.32000000000698
263,2021-09-20,160.67999999999302
264,2021-09-21,160.0
265,2021-09-22,163.9900000000198
266,2021-09-23,160.0
267,2021-09-24,159.3299999999872
268,2021-09-25,160.6700000000128
269,2021-09-26,161.0
270,2021-09-27,159.3299999999872
271,2021-09-28,162.6600000000035
272,2021-09-29,159.3399999999965
273,2021-09-30,157.6600000000035
274,2021-10-01,159.17999999999302
275,2021-10-02,162.0
276,2021-10-03,161.0
277,2021-10-04,159.0
278,2021-10-05,161.1600000000035
279,2021-10-06,162.0
280,2021-10-07,161.8399999999965
281,2021-10-08,161.9899999999907
282,2021-10-09,160.0
283,2021-10-10,161.0
284,2021-10-11,162.1700000000128
285,2021-10-12,163.0
286,2021-10-13,161.8299999999872
287,2021-10-14,163.0
288,2021-10-15,163.1700000000128
289,2021-10-16,162.0
290,2021-10-17,161.8299999999872
291,2021-10-18,162.0
292,2021-10-19,161.9900000000198
293,2021-10-20,162.9899999999907
294,2021-10-21,162.0
295,2021-10-22,162.19000000000233
296,2021-10-23,162.0
297,2021-10-24,161.0
298,2021-10-25,162.80999999999767
299,2021-10-26,163.0
300,2021-10-27,162.19000000000233
301,2021-10-28,165.79000000000815
302,2021-10-29,164.20999999999185
303,2021-10-30,164.0
304,2021-10-31,170.0
305,2021-11-01,162.79000000000815
306,2021-11-02,163.20999999999185
307,2021-11-03,166.0
308,2021-11-04,166.0
309,2021-11-05,166.0
310,2021-11-06,166.0
311,2021-11-07,162.77999999999884
312,2021-11-08,163.0
313,2021-11-09,162.0
314,2021-11-10,162.22000000000116
315,2021-11-11,163.77999999999884
316,2021-11-12,164.0
317,2021-11-13,162.22000000000116
318,2021-11-14,163.76999999998952
319,2021-11-15,162.23000000001048
320,2021-11-16,163.0
321,2021-11-17,163.0
322,2021-11-18,161.76999999998952
323,2021-11-19,161.9900000000198
324,2021-11-20,163.0
325,2021-11-21,163.2399999999907
326,2021-11-22,161.0
327,2021-11-23,161.60999999998603
328,2021-11-24,162.39000000001397
329,2021-11-25,162.60999999998603
330,2021-11-26,162.39000000001397
331,2021-11-27,162.60999999998603
332,2021-11-28,163.39000000001397
333,2021-11-29,165.5899999999965
334,2021-11-30,164.4100000000035
335,2021-12-01,163.5799999999872
336,2021-12-02,162.4200000000128
337,2021-12-03,163.54999999998836
338,2021-12-04,164.45000000001164
339,2021-12-05,162.54000000000815
340,2021-12-06,164.72999999998137
341,2021-12-07,164.73000000001048
342,2021-12-08,163.54000000000815
343,2021-12-09,163.0
344,2021-12-10,166.0
345,2021-12-11,164.0
346,2021-12-12,163.0
347,2021-12-13,162.9899999999907
348,2021-12-14,163.47000000000116
349,2021-12-15,163.52999999999884
350,2021-12-16,163.9899999999907
351,2021-12-17,162.97000000000116
352,2021-12-18,163.5100000000093
353,2021-12-19,163.47000000000116
354,2021-12-20,164.0
355,2021-12-21,164.0
356,2021-12-22,164.9899999999907
357,2021-12-23,164.0
358,2021-12-24,163.0
359,2021-12-25,162.54000000000815
360,2021-12-26,162.45999999999185
361,2021-12-27,163.0
362,2021-12-28,161.54000000000815
363,2021-12-29,161.45999999999185
364,2021-12-30,163.0
365,2021-12-31,162.54000000000815
366,2022-01-01,162.45000000001164
367,2022-01-02,162.54999999998836
368,2022-01-03,161.44000000000233
369,2022-01-04,162.0
370,2022-01-05,161.0
371,2022-01-06,162.55999999999767
372,2022-01-07,163.0
373,2022-01-08,163.0
374,2022-01-09,164.42999999999302
375,2022-01-10,163.0
376,2022-01-11,162.0
377,2022-01-12,162.9900000000198
378,2022-01-13,162.9899999999907
379,2022-01-14,162.5899999999965
380,2022-01-15,162.0
381,2022-01-16,161.4100000000035
382,2022-01-17,161.5899999999965
383,2022-01-18,162.4100000000035
384,2022-01-19,161.5899999999965
385,2022-01-20,163.0
386,2022-01-21,162.4100000000035
387,2022-01-22,163.0
388,2022-01-23,161.9899999999907
389,2022-01-24,162.0
390,2022-01-25,162.9900000000198
391,2022-01-26,162.60999999998603
392,2022-01-27,163.0
393,2022-01-28,163.0
394,2022-01-29,163.38000000000466
395,2022-01-30,162.61999999999534
396,2022-01-31,162.36999999999534
397,2022-02-01,163.0
398,2022-02-02,161.63000000000466
399,2022-02-03,163.0
400,2022-02-04,163.0
401,2022-02-05,161.0
402,2022-02-06,165.35999999998603
403,2022-02-07,164.64000000001397
404,2022-02-08,166.35999999998603
405,2022-02-09,166.0
406,2022-02-10,166.0
407,2022-02-11,166.64000000001397
408,2022-02-12,165.35999999998603
409,2022-02-13,165.0
410,2022-02-14,162.64000000001397
411,2022-02-15,162.0
412,2022-02-16,163.35000000000582
413,2022-02-17,160.64999999999418
414,2022-02-18,157.0
415,2022-02-19,158.0
416,2022-02-20,158.0
417,2022-02-21,158.0
418,2022-02-22,157.3399999999965
419,2022-02-23,157.6600000000035
420,2022-02-24,158.3399999999965
421,2022-02-25,158.6600000000035
422,2022-02-26,158.3399999999965
423,2022-02-27,159.0
424,2022-02-28,158.0
425,2022-03-01,159.9899999999907
426,2022-03-02,158.0
427,2022-03-03,158.6700000000128
428,2022-03-04,158.3299999999872
429,2022-03-05,158.6700000000128
430,2022-03-06,158.0
431,2022-03-07,158.3299999999872
432,2022-03-08,159.6700000000128
433,2022-03-09,158.32000000000698
434,2022-03-10,158.67999999999302
435,2022-03-11,159.0
436,2022-03-12,158.30999999999767
437,2022-03-13,158.69000000000233
438,2022-03-14,158.29000000000815
439,2022-03-15,158.9899999999907
440,2022-03-16,159.0
441,2022-03-17,156.9899999999907
442,2022-03-18,157.73000000001048
443,2022-03-19,157.2600000000093
444,2022-03-20,159.0
